Time (s),x,y,z,,timestamps
0.821113767,10.29536629,-2.691082716,6.318597794,821.113767,821113.767
0.823113733,10.62097836,-2.664746523,6.48619175,823.113733,823113.733
0.825113699,11.23389339,-2.63841033,6.895600319,825.113699,825113.699
0.827113699,11.80131912,-2.631227732,7.324162483,827.113699,827113.699
0.829113699,12.33283234,-2.686294317,7.757512569,829.113699,829113.699
0.831112865,12.59619427,-2.710236311,7.961019993,831.112865,831112.865
0.833112031,13.02715111,-2.832340717,8.418312073,833.112031,833112.031
0.835111197,13.17080307,-2.928108692,8.71040535,835.111197,835111.197
0.837110363,13.35276222,-3.213018656,9.445425034,837.110363,837110.363
0.839110396,13.37670422,-3.593696833,10.32409668,839.110396,839110.396
0.841110429,13.23065758,-4.007893562,11.13812542,841.110429,841110.429
0.843110462,13.1492548,-4.197035789,11.45655441,843.110462,843110.462
0.845110462,13.01517963,-4.532223701,11.81568432,845.110462,845110.462
0.847110462,12.90744019,-4.697423935,11.75343513,847.110462,847110.462
0.849110462,12.85237408,-4.721365929,11.59302425,849.110462,849110.462
0.851110428,12.73984623,-4.649539471,11.09263611,851.110428,851110.428
0.853111294,12.57943535,-4.431667328,10.42944145,853.111294,853111.294
0.855111294,12.4764843,-4.273650169,10.08946514,855.111294,855111.294
0.857111294,12.14608479,-3.900154591,9.409511566,857.111294,857111.294
0.85911126,11.59302425,-3.502717018,8.806173325,859.11126,859111.26
0.861111226,11.24347019,-3.323152065,8.542811394,861.111226,861111.226
0.863111192,10.44380665,-3.055001259,8.116642952,863.111192,863111.192
0.865112058,9.617807388,-2.904166698,7.800608635,865.112058,865112.058
0.867112024,9.258677483,-2.904166698,7.690474987,867.112024,867112.024
0.86911199,8.729558945,-3.023876667,7.56597662,869.11199,869111.99
0.87111059,8.451830864,-3.232172251,7.599495411,871.11059,871110.59
0.87310969,8.384793282,-3.351882458,7.666532993,873.10969,873109.69
0.875108823,8.399158478,-3.543418407,7.882011414,875.108823,875108.823
0.877107989,8.636184692,-3.732560396,8.085518837,877.107989,877107.989
0.879108022,8.832509041,-3.821146011,8.150161743,879.108022,879108.022
0.881108055,9.390357971,-4.029441357,8.221987724,881.108055,881108.055
0.883108088,10.12059021,-4.259284973,8.181286812,883.108088,883108.088
0.885108121,10.94898319,-4.381389141,8.152556419,885.108121,885108.121
0.887108154,11.40148735,-4.642356873,8.133402824,887.108154,887108.154
0.889108187,12.38550472,-4.929960728,8.236352921,889.108187,889108.187
0.891109053,13.52275085,-5.26514864,8.526051521,891.109053,891109.053
0.893109886,14.14284897,-5.430348873,8.727164268,893.109886,893109.886
0.895110719,15.48868942,-5.803843975,9.146149635,895.110719,895110.719
0.897111552,16.97548866,-6.174945354,9.469367027,897.111552,897111.552
0.899111518,17.75599861,-6.33296299,9.5747118,899.111518,899111.518
0.901111218,19.32659531,-6.555623531,9.703998566,901.111218,901111.218
0.903111184,20.83254814,-6.701669693,9.783007622,903.111184,903111.184
0.905111184,21.50771332,-6.747159481,9.811738014,905.111184,905111.184
0.907111184,22.66171837,-6.75194788,9.883563995,907.111184,907111.184
0.90911095,23.61700439,-6.75194788,9.955389977,909.11095,909110.95
0.913807577,24.00247002,-6.725611687,9.996091843,913.807577,913807.577
0.915806743,24.58216667,-6.692092896,10.11340714,915.806743,915806.743
0.917805909,24.91256714,-6.677727699,10.34325027,917.805909,917805.909
0.919805075,24.98918152,-6.677727699,10.51084518,919.805075,919805.075
0.921804241,24.99875832,-6.692092896,10.88912868,921.804241,921804.241
0.923804274,24.80243301,-6.696881294,11.31529617,923.804274,923804.274
0.925804274,24.63484001,-6.6753335,11.53077507,925.804274,925804.274
0.927804274,24.15330505,-6.596324921,11.98567295,927.804274,927804.274
0.929804274,23.5188427,-6.438307762,12.41184044,929.804274,929804.274
0.931804274,22.7335434,-6.158185959,12.7518177,931.804274,931804.274
0.933805407,22.28343391,-5.995380402,12.87152767,933.805407,933805.407
0.935806273,21.38081932,-5.63385582,13.0702467,935.806273,935806.273
0.937807139,20.94746971,-5.439925671,13.17559147,937.807139,937807.139
0.939807972,20.03527832,-4.982633114,13.35994434,939.807972,939807.972
0.941807938,19.11590576,-4.455609322,13.48444366,941.807938,941807.938
0.943807904,18.19174385,-4.19464159,13.62330723,943.807904,943807.904
0.94580787,17.71769142,-3.670311213,13.69034481,945.80787,945807.87
0.947807836,16.77198219,-3.16034627,13.8124485,947.807836,947807.836
0.949807802,15.73529243,-2.693476915,13.93215942,949.807802,949807.802
0.951807768,15.17504883,-2.485181332,13.97046661,951.807768,951807.768
0.953806868,13.95849514,-2.111685991,14.05905151,953.806868,953806.868
0.955806868,12.67999172,-1.826775908,14.20749187,955.806868,955806.868
0.957806901,12.08144093,-1.697489023,14.28410625,957.806901,957806.901
0.959806934,11.05911732,-1.465251446,14.4062109,959.806934,959806.934
0.961806967,10.31930828,-1.288080573,14.48282528,961.806967,961806.967
0.963807267,10.09904194,-1.204283476,14.48521996,963.807267,963807.267
0.9658073,9.926659584,-1.027112484,14.40860558,965.8073,965807.3
0.967807333,10.06791782,-0.888248801,14.23622227,967.807333,967807.333
0.969807366,10.24987698,-0.833182216,14.12848377,969.807366,969807.366
0.971807632,10.77420712,-0.766144514,13.86033249,971.807632,971807.632
0.973808498,11.37754536,-0.770932972,13.54669285,973.808498,973808.498
0.975809898,11.69118595,-0.787692368,13.39585781,975.809898,975809.898
0.977810731,12.32564926,-0.857124209,13.05348682,977.810731,977810.731
0.979811564,13.00799751,-1.00317049,12.67280865,979.811564,979811.564
0.981812397,13.35036755,-1.086967587,12.4621191,981.812397,981812.397
0.983812363,14.08059978,-1.271321058,12.01919174,983.812363,983812.363
0.985812363,14.86619663,-1.52510643,11.59302425,985.812363,985812.363
0.987812363,15.2708168,-1.673547029,11.38951683,987.812363,987812.363
0.989812363,16.06090355,-2.039859772,11.00405025,989.812363,989812.363
0.991812363,16.81268311,-2.48996973,10.62576675,991.812363,991812.363
0.993811229,17.15744781,-2.731784105,10.43422985,993.811229,993811.229
0.995810362,17.75839233,-3.23456645,9.984120369,995.810362,995810.362
0.997810362,18.25399208,-3.785232782,9.452607155,997.810362,997810.362
0.999810362,18.60833359,-4.27125597,8.830115318,999.810362,999810.362
1.001810362,18.73522758,-4.505887508,8.50450325,1001.810362,1001810.362
1.003810362,18.97464752,-4.915595531,7.826944828,1003.810362,1003810.362
1.005810395,19.22364426,-5.231629848,7.106289864,1005.810395,1005810.395
1.007810428,19.3361721,-5.353734493,6.735188484,1007.810428,1007810.428
1.009810461,19.55404472,-5.502174854,5.997774601,1009.810461,1009810.461
1.011810494,19.77909851,-5.588366032,5.356128693,1011.810494,1011810.494
1.013811394,19.86050224,-5.602731228,5.085583687,1013.811394,1013811.394
1.01581226,19.98500061,-5.655403614,4.642356873,1015.81226,1015812.26
1.01781226,20.00415421,-5.674557209,4.311957359,1017.81226,1017812.26
1.019812226,19.96105766,-5.681739807,4.173093796,1019.812226,1019812.226
1.021812192,19.77431107,-5.696105003,3.952826977,1021.812192,1021812.192
1.023812158,19.54446793,-5.662586212,3.79241538,1023.812158,1023812.158
1.025812191,19.41039085,-5.63146162,3.722983599,1025.812191,1025812.191
1.027812157,19.08717537,-5.545270443,3.643975019,1027.812157,1027812.157
1.029812123,18.68973732,-5.444714069,3.586514235,1029.812123,1029812.123
1.031812089,18.24680901,-5.296273232,3.579331636,1031.812089,1031812.089
1.033811322,17.98344803,-5.229235649,3.596091032,1033.811322,1033811.322
1.035809922,17.39208031,-5.087977886,3.663128614,1035.809922,1035809.922
1.037809088,17.0568924,-5.006575108,3.730166197,1037.809088,1037809.088
1.039808254,16.28356361,-4.848258495,3.928884983,1039.808254,1039808.254
1.041808287,15.35461426,-4.726154327,4.201824188,1041.808287,1041808.287
1.04380832,14.38226891,-4.680664539,4.34787035,1043.80832,1043808.32
1.045808353,13.87948608,-4.584896088,4.637568474,1045.808353,1045808.353
1.047808386,12.90744019,-4.508281708,4.934749126,1047.808386,1047808.386
1.049808419,12.03595161,-4.417302132,5.195716858,1049.808419,1049808.419
1.051808419,11.64809036,-4.367023945,5.305850029,1051.808419,1051808.419
1.053809285,11.00883865,-4.266467571,5.466261864,1053.809285,1053809.285
1.055810151,10.48929691,-4.146757126,5.59554863,1055.810151,1055810.151
1.057810151,10.27860737,-4.09169054,5.655403614,1057.810151,1057810.151
1.059810151,9.87638092,-4.007893562,5.770325184,1059.810151,1059810.151
1.061810684,9.500492096,-3.936067581,5.863699436,1061.810684,1061810.684
1.063810684,9.311349869,-3.892971992,5.911583424,1063.810684,1063810.684
1.06581065,9.012074471,-3.835511208,6.002563,1065.81065,1065810.65
1.067810883,8.810961723,-3.818751812,6.007351398,1067.810883,1067810.883
1.069810849,8.731952667,-3.823540211,5.983409405,1069.810849,1069810.849
1.071810815,8.64576149,-3.873818398,5.772719383,1071.810815,1071810.815
1.073809915,8.669703484,-3.938461781,5.662586212,1073.809915,1073809.915
1.075808181,8.734347343,-3.983951569,5.523722649,1075.808181,1075808.181
1.077807281,8.954613686,-4.12999773,5.236418247,1077.807281,1077807.281
1.079806414,9.282619476,-4.252102375,4.937143326,1079.806414,1079806.414
1.08180578,9.488520622,-4.333505154,4.788403511,1081.80578,1081805.78
1.08380608,9.97933197,-4.529829502,4.525041103,1083.80608,1083806.08
1.08580618,10.48211479,-4.762067318,4.311957359,1085.80618,1085806.18
1.087806213,10.71674633,-4.903624535,4.180276394,1087.806213,1087806.213
1.089806246,11.1261549,-5.174169064,3.873818398,1089.806246,1089806.246
1.091806279,11.45655441,-5.447108269,3.816357613,1091.806279,1091806.279
1.093807079,11.58344746,-5.59315443,3.866635799,1093.807079,1093807.079
1.095807945,11.74385834,-5.916371822,4.027047157,1095.807945,1095807.945
1.097808778,11.81807899,-6.277895927,4.216189384,1097.808778,1097808.778
1.099809611,11.84680939,-6.457461357,4.374206543,1099.809611,1099809.611
1.101809577,11.87075138,-6.78786087,4.426878929,1101.809577,1101809.577
1.103809543,11.93300056,-7.08234787,4.450820923,1103.809543,1103809.543
1.105809509,12.03355694,-7.333739281,4.407725334,1105.809509,1105809.509
1.107809475,12.08622932,-7.422324657,4.376600742,1107.809475,1107809.475
1.109809441,12.21312237,-7.542034626,4.290409565,1109.809441,1109809.441
1.111809441,12.28494835,-7.575553417,4.168305397,1111.809441,1111809.441
1.113808607,12.29691887,-7.56597662,4.110844135,1113.808607,1113808.607
1.115807773,12.25382328,-7.484573841,3.995922565,1115.807773,1115807.773
1.117806939,12.16044998,-7.369652271,3.928884983,1117.806939,1117806.939
1.119806105,12.07186413,-7.288249016,3.907337189,1119.806105,1119806.105
1.121805605,11.81807899,-7.125443459,3.857059002,1121.805605,1121805.605
1.123805638,11.53077507,-6.955455303,3.823540211,1123.805638,1123805.638
1.125805671,11.36318016,-6.883629322,3.790021181,1125.805671,1125805.671
1.127805437,10.99686813,-6.732794285,3.754108191,1127.805437,1127805.437
1.129805437,10.63773727,-6.56041193,3.744531393,1129.805437,1129805.437
1.131805437,10.26424217,-6.397606373,3.809175014,1131.805437,1131805.437
1.133806303,10.05834103,-6.318597794,3.890577793,1133.806303,1133806.303
1.135807169,9.617807388,-6.143820763,4.141968727,1135.807169,1135807.169
1.137808035,9.404723167,-6.033687592,4.290409565,1137.808035,1137808.035
1.139808901,8.921094894,-5.818209171,4.589684486,1139.808901,1139808.901
1.141809534,8.444648743,-5.564424038,4.843470097,1141.809534,1141809.534
1.143809234,8.219594002,-5.444714069,4.96108532,1143.809234,1143809.234
1.145809067,7.814973831,-5.190928459,5.178957462,1145.809067,1145809.067
1.147809033,7.446266651,-4.934749126,5.406406879,1147.809033,1147809.033
1.149808999,7.089530468,-4.79319191,5.674557209,1149.808999,1149808.999
1.151808965,6.902782917,-4.479551315,5.815814972,1151.808965,1151808.965
1.153808065,6.543652534,-4.175487995,6.088754177,1153.808065,1153808.065
1.155808031,6.285078526,-3.926490784,6.237194538,1155.808031,1155808.031
1.157808031,6.182127953,-3.801992416,6.261136532,1157.808031,1157808.031
1.159808031,5.952284813,-3.572149038,6.218040943,1159.808031,1159808.031
1.161808064,5.758354187,-3.356670856,6.088754177,1161.808064,1161808.064
1.163808097,5.686528206,-3.253720045,5.992986202,1163.808097,1163808.097
1.16580813,5.676951408,-3.107673883,5.715258598,1165.80813,1165808.13
1.16780783,5.676951408,-2.968810081,5.382464886,1167.80783,1167807.83
1.169807863,5.703287601,-2.889801502,5.243600845,1169.807863,1169807.863
1.171807896,5.870882034,-2.79163909,4.975450516,1171.807896,1171807.896
1.173808762,6.064812183,-2.71502471,4.738125324,1173.808762,1173808.762
1.175809595,6.148609161,-2.671929121,4.635174274,1175.809595,1175809.595
1.177810428,6.364087582,-2.626439333,4.505887508,1177.810428,1177810.428
1.179811261,6.658574104,-2.621650934,4.38617754,1179.811261,1179811.261
1.181811227,6.792649269,-2.607285738,4.316745758,1181.811227,1181811.227
1.183811193,7.149385452,-2.609679937,4.139574528,1183.811193,1183811.193
1.185811159,7.537246227,-2.640804529,4.000710964,1185.811159,1185811.159
1.187811125,7.690474987,-2.652775526,3.983951569,1187.811125,1187811.125
1.189811125,7.965808392,-2.729389906,4.000710964,1189.811125,1189811.125
1.191811158,8.260294914,-2.846705914,4.046200752,1191.811158,1191811.158
1.193810324,8.423100471,-2.885013103,4.029441357,1193.810324,1193810.324
1.19580949,8.822932243,-2.983175278,3.888183594,1195.80949,1195809.49
1.197809523,9.232340813,-3.100491285,3.653551817,1197.809523,1197809.523
1.199809556,9.584288597,-3.16034627,3.519476414,1199.809556,1199809.556
1.201809589,9.737517357,-3.292027235,3.306392431,1201.809589,1201809.589
1.203808922,9.996091843,-3.502717018,3.08373189,1203.808922,1203808.922
1.205808955,10.1445322,-3.739742994,2.908955097,1205.808955,1205808.955
1.207808955,10.20199299,-3.871424198,2.806004286,1207.808955,1207808.955
1.209808955,10.21635818,-4.127603531,2.592920542,1209.808955,1209808.955
1.211808955,10.1445322,-4.333505154,2.346317768,1211.808955,1211808.955
1.213809821,10.07509995,-4.42209053,2.217030764,1213.809821,1213809.821
1.215809821,9.893140793,-4.565742493,2.006340981,1215.809821,1215809.821
1.217809821,9.694421768,-4.67827034,1.8602947,1217.809821,1217809.821
1.219809821,9.596260071,-4.726154327,1.812410712,1219.809821,1219809.821
1.221809787,9.387964249,-4.814739704,1.745373011,1221.809787,1221809.787
1.223809753,9.215581894,-4.850652695,1.723825216,1223.809753,1223809.753
1.225809719,9.122207642,-4.836287498,1.738190413,1225.809719,1225809.719
1.227810019,8.789413452,-4.750096321,1.927332401,1227.810019,1227810.019
1.229809985,8.353669167,-4.546588898,2.219424963,1229.809985,1229809.985
1.231809951,7.922712803,-4.276044369,2.554613113,1231.809951,1231809.951
1.233809051,7.676109791,-4.120420933,2.734178305,1233.809051,1233809.051
1.235808184,7.223605633,-3.790021181,2.987963676,1235.808184,1235808.184
1.237807317,7.046434879,-3.60327363,3.074155092,1237.807317,1237807.317
1.239806483,6.809409142,-3.232172251,3.047818661,1239.806483,1239806.483
1.241806516,6.512527943,-2.827552319,2.908955097,1241.806516,1241806.516
1.243806549,6.287472725,-2.633621931,2.875436306,1243.806549,1243806.549
1.245806582,5.767930984,-2.291250944,2.815581083,1245.806582,1245806.582
1.247806615,5.15022707,-1.989581585,2.741360903,1247.806615,1247806.615
1.249806648,4.812345505,-1.848323703,2.736572504,1249.806648,1249806.648
1.251807181,3.948038578,-1.510741234,2.612074137,1251.807181,1251807.181
1.253808047,3.713406801,-1.395819545,2.535459518,1253.808047,1253808.047
1.25580888,3.270479441,-1.292868972,2.382230759,1255.80888,1255808.88
1.257808846,3.08373189,-1.146822572,2.296039343,1257.808846,1257808.846
1.259808812,2.79163909,-1.000776291,2.176329374,1259.808812,1259808.812
1.261808778,2.468421936,-0.857124209,2.092532396,1261.808778,1261808.778
1.263809444,2.303221941,-0.794874966,2.068590164,1263.809444,1263809.444
1.26580941,1.946485996,-0.701501072,2.059013367,1265.80941,1265809.41
1.26780941,1.673547029,-0.629675031,2.04704237,1267.80941,1267809.41
1.26980941,1.580173135,-0.59615624,2.011129379,1269.80941,1269809.41
1.27180941,1.426944256,-0.538695395,1.912967205,1271.80941,1271809.41
1.273808543,1.297657371,-0.538695395,1.833958507,1273.808543,1273808.543
1.275807676,1.22822547,-0.533906996,1.810016513,1275.807676,1275807.676
1.277806809,1.089361787,-0.531512797,1.757344007,1277.806809,1277806.809
1.279805942,0.89303726,-0.560243189,1.728613615,1279.805942,1279805.942
